cluster,center_x,center_y,size
871,126.7532686,37.5054581,831
872,126.9205048,37.52883598,731
873,126.8673914,37.54909068,597
874,126.8550119,37.48343468,1212
875,126.8660417,37.50033055,214
876,126.843458,37.49526727,243
877,126.8494882,37.50196756,205
878,126.7329454,37.50636849,477
879,126.7244497,37.49447867,1506
880,126.7622543,37.50375349,452
881,126.773643,37.50122938,851
882,126.9809644,37.48660551,534
883,126.9809534,37.47790753,738
884,126.8522422,37.55398994,812
885,126.9365629,37.4702341,667
886,127.0413415,37.46879607,212
887,126.8405689,37.56751135,219
888,127.0766915,37.62100515,1482
889,126.8472296,37.53136168,399
890,127.0556216,37.67617981,284
891,126.9287118,37.52085604,793
892,126.9282895,37.52604629,292
893,126.9520925,37.49907289,433
894,126.9418448,37.512618,604
895,127.0423123,37.66169363,1545
896,126.8341797,37.55965102,1446
897,126.8384537,37.5304359,241
898,126.8388177,37.5433706,777
899,127.0969233,37.60598563,206
900,127.0851019,37.53741977,1078
901,126.9277183,37.49942765,567
902,127.0693456,37.5427573,1962
903,127.0092518,37.60854374,198
904,127.0901423,37.55406149,360
905,126.9177062,37.51243718,200
906,126.9178716,37.47452125,184
907,127.0454167,37.47630392,373
908,127.0460668,37.54692582,738
909,127.078808,37.55666187,436
910,127.0813342,37.56342892,250
911,127.0387294,37.63890976,189
912,126.9241499,37.57931121,435
913,126.9253114,37.49103261,305
914,126.9288821,37.48426206,808
915,127.054578,37.53826403,213
916,127.054612,37.54374651,355
917,127.0780356,37.60134084,272
918,127.0763487,37.59257602,352
919,127.0686819,37.56971933,1298
920,127.0878267,37.59505785,378
921,127.0962548,37.59848683,285
922,126.941862,37.48301401,397
923,126.9559747,37.47947978,1133
924,127.0895314,37.58894924,176
925,127.0880558,37.58154963,484
926,127.0439567,37.58079946,1042
927,127.0610228,37.59564421,263
928,127.054301,37.59132469,652
929,127.0198175,37.61952939,196
930,127.0540299,37.56498941,245
931,127.0573191,37.57646013,184
932,126.9474122,37.5441743,1927
933,126.9122061,37.58171165,151
934,127.0399151,37.51688336,227
935,127.0387842,37.52549753,1440
936,127.0308814,37.58586936,638
937,127.034549,37.64738112,325
938,127.0415645,37.60398259,293
939,127.0306404,37.61191628,796
940,126.9024514,37.45433959,829
941,126.8836388,37.5011341,161
942,126.889904,37.50696692,547
943,127.0447154,37.48489758,160
944,126.9194034,37.6194277,849
945,126.9141606,37.48380095,305
946,127.0250548,37.63818178,1411
947,127.0258975,37.62553008,229
948,126.8939528,37.51399909,313
949,126.8995887,37.47025931,633
950,127.035205,37.56237162,1291
951,127.0009358,37.58292349,915
952,126.9170587,37.58976207,422
953,126.9285617,37.60976132,410
954,126.9212751,37.60140898,432
955,127.0081373,37.58845784,267
956,127.0176171,37.59142482,912
957,126.8955268,37.52458808,738
958,126.9068756,37.55598828,946
959,127.0355029,37.48484039,349
960,126.9851436,37.5450711,221
961,126.8983502,37.49304685,536
962,126.929551,37.56696261,215
963,127.0588193,37.51252116,363
964,127.0581631,37.5085684,852
965,126.9610797,37.53601531,291
966,126.9702943,37.54320946,756
967,126.9033469,37.51707574,167
968,126.906543,37.51763156,251
969,126.8984538,37.48379838,781
970,127.0063587,37.53330451,349
971,126.885133,37.48877669,250
972,126.8856548,37.47988547,977
973,127.0005739,37.53623725,204
974,126.9931463,37.53412165,690
975,126.9712758,37.53153032,459
976,126.9641646,37.528382,451
977,127.0534066,37.49773343,281
978,126.944602,37.5584101,344
979,127.036147,37.50868149,462
980,127.027483,37.52555038,473
981,127.0108898,37.55497251,346
982,126.9362434,37.55753512,958
983,127.0217532,37.51890097,827
984,126.9252672,37.56130961,889
985,126.9226018,37.55195613,2173
986,127.0455764,37.50466206,395
987,127.0526073,37.50372565,421
988,127.0323007,37.49140337,155
989,127.0240655,37.50817429,476
990,127.0180432,37.56511789,892
991,127.0364214,37.50102612,823
992,127.0283739,37.4989095,966
993,126.9652482,37.56395742,438
994,127.0237217,37.57530643,212
995,127.0066356,37.56956734,1571
996,126.9726291,37.57499284,1017
997,126.9927297,37.56366264,1154
998,126.9775366,37.56241642,209
999,126.9812389,37.56090297,246
1000,126.9809783,37.56747734,150
1001,126.9804483,37.57129997,388
1002,126.9845638,37.57438186,166
1003,126.9810916,37.56472533,266
1004,126.984407,37.5640834,164
1005,126.9855331,37.56949141,474
1006,126.9901904,37.57261972,513
