cluster,center_x,center_y,size
1681,126.9881643,37.8149417,431
1682,126.9852714,37.82377459,644
1683,127.205407,36.772149,869
1684,127.0794276,37.79568318,2373
1685,127.1749046,36.76069363,431
1686,127.1586272,36.7600211,279
1687,127.0961611,37.83822211,354
1688,127.1046996,37.79839161,776
1689,126.8336075,37.61532137,1812
1690,126.8355042,37.62367757,1010
1691,127.0607239,36.79849564,556
1692,127.0485492,36.79550921,404
1693,127.15395,36.87933826,1274
1694,127.0937481,37.80619047,209
1695,126.9152457,37.01916578,1081
1696,126.9266771,36.98465278,3479
1697,127.18302,37.81499341,359
1698,126.8486758,37.78083137,624
1699,127.1799929,36.83584791,986
1700,126.8653612,37.68860158,878
1701,127.1644195,37.85246333,729
1702,127.1766886,37.84113119,905
1703,126.6965585,37.78978013,475
1704,126.7034027,37.77262122,1201
1705,127.0170066,37.06793848,214
1706,127.1625476,37.81359349,208
1707,126.7477474,37.7740732,253
1708,127.0975181,37.81626996,282
1709,127.0929428,37.82006584,1472
1710,127.1273886,37.79895967,314
1711,127.134245,37.81297337,312
1712,127.1449483,37.82914964,2434
1713,126.8079431,37.7438923,1323
1714,127.1534358,36.8562906,564
1715,126.8251085,37.77035679,243
1716,127.0638973,36.77270087,3337
1717,127.08701,36.84291473,233
1718,127.1038101,36.84412901,683
1719,126.8038025,37.76230839,484
1720,126.7900836,37.79156374,882
1721,126.7459861,37.75263431,304
1722,127.3582164,37.24900872,1024
1723,127.157037,36.81927074,4319
1724,127.5255225,37.29300926,580
1725,127.41091,37.24351254,1045
1726,126.7766901,37.77178229,295
1727,127.491218,37.33965678,231
1728,127.2912787,37.23316792,1573
1729,126.8521679,37.71947715,1749
1730,126.7270107,37.74600688,236
1731,127.3847748,37.33284429,370
1732,127.4015982,37.36518601,702
1733,127.0886409,36.78625276,1178
1734,127.4739138,37.3213553,217
1735,126.7796594,37.75138377,652
1736,127.1190228,36.85650037,263
1737,127.4867373,37.28379826,459
1738,127.1697936,37.15370765,1100
1739,126.8427847,37.69787536,547
1740,126.7677787,37.7518701,1184
1741,127.3851394,37.29303218,451
1742,127.4065671,37.30301782,659
1743,127.4690277,37.30400059,266
1744,127.4777975,37.26030981,440
1745,127.4919958,37.25059103,935
1746,127.0269533,36.89810066,356
1747,127.4355369,37.29651962,459
1748,126.7718958,37.75695681,280
1749,126.775405,37.76134543,2015
1750,127.1318159,36.77428225,1498
1751,126.7336687,37.67103024,818
1752,127.0637779,37.36167943,1169
1753,126.816572,37.72609331,516
1754,126.9740965,37.04920697,380
1755,126.9254197,37.25003782,208
1756,127.0531299,36.96258239,2021
1757,127.4509113,37.29007899,774
1758,127.4432792,37.28084889,4909
1759,127.0564971,36.92249262,884
1760,127.0380177,36.92803443,647
1761,126.7273732,37.21449596,1624
1762,126.7200879,37.71121004,429
1763,126.7182089,37.69187916,1956
1764,126.8178578,37.70606255,497
1765,126.7941256,37.71790754,1680
1766,127.1079423,36.78740988,217
1767,126.8003051,37.13027983,202
1768,126.7170171,37.72574793,2031
1769,126.7017746,37.72680633,335
1770,126.6933301,37.71939469,727
1771,126.6862166,37.70758413,392
1772,126.819951,37.68669491,213
1773,126.799625,37.66758559,2204
1774,127.2005969,37.14011135,546
1775,127.2268164,37.78455785,258
1776,126.7378061,37.69772047,910
1777,127.1598861,36.78327774,688
1778,127.1540281,36.7832481,943
1779,127.1069647,36.79581131,216
1780,126.7705925,37.63898595,1586
1781,127.1608378,37.68385647,315
1782,127.1012035,36.79808868,335
1783,127.1048878,36.80103576,474
1784,127.1067123,36.80498559,536
1785,127.1114342,36.82341895,347
1786,127.108522,36.81309917,2492
1787,126.8058922,37.67709206,725
1788,126.812054,37.6774621,483
1789,127.1173057,37.70889762,1254
1790,127.1642717,37.70593957,666
1791,126.770072,37.72535765,200
1792,127.2190438,37.74304093,514
1793,127.3295089,37.69754912,1136
1794,127.2110677,37.68486357,1667
1795,127.197679,37.69982226,1463
1796,126.8228913,37.11857939,313
1797,126.8467712,37.13398189,1826
1798,127.1075065,37.05189084,416
1799,127.0344709,37.01789161,500
1800,127.1501057,36.80490338,2670
1801,127.1399407,36.80230221,1034
1802,126.7783029,37.18959313,2597
1803,126.8173812,37.08149427,1404
1804,126.8581123,37.09488795,1449
1805,127.1988556,37.73926461,409
1806,126.7533807,37.73383763,1126
1807,126.7619035,37.72764332,675
1808,126.7652959,37.7330113,325
1809,127.0165219,37.02698716,392
1810,127.1240464,36.82466813,795
1811,126.7610232,37.71379652,2667
1812,127.2004396,37.71852213,1325
1813,126.7430881,37.71126729,838
1814,126.751466,37.71110385,329
1815,127.1642559,36.7966581,479
1816,127.1620301,36.79882897,536
1817,127.1926962,37.72672458,292
1818,127.1818143,37.7177727,1061
1819,127.1872902,37.71225221,684
1820,127.1163047,36.79122122,610
1821,127.2013359,37.01069934,936
1822,126.7391086,37.72255648,645
1823,127.2243905,37.00129802,572
1824,127.224904,37.01396895,241
1825,126.7349826,37.72856864,899
1826,126.7310028,37.73403785,440
1827,127.1275532,37.03829685,609
1828,127.2668007,36.98351067,217
1829,126.7530932,37.69838109,292
1830,127.2655957,37.0259066,445
1831,127.2670364,37.00887576,4940
1832,126.8691312,37.2357811,448
1833,127.217274,37.58512542,3651
1834,127.0311428,37.03822836,346
1835,127.0729425,37.03182175,740
1836,127.0477655,37.70947249,1766
1837,127.0561754,37.07947948,3232
1838,127.1088616,37.73034257,1111
1839,127.051485,37.04230478,1204
1840,127.1293558,36.8403977,251
1841,127.125188,36.78893783,1459
1842,127.2431376,37.65279592,6381
1843,127.1382291,36.82996612,8205
1844,127.0464279,37.05233764,778
1845,127.0596022,37.06255913,4525
1846,127.3389896,37.65532493,517
1847,127.1154881,37.75116139,1495
1848,127.0910081,37.74081598,5910
1849,127.1390773,36.81361483,700
1850,127.1352435,37.01204683,711
1851,127.1317916,37.01932533,291
1852,127.1195861,36.80079372,736
1853,127.1229163,36.7970259,200
1854,126.8925395,37.60128124,2016
1855,127.1299367,36.80291447,582
1856,127.1316196,36.80776405,306
1857,127.2138865,37.61089835,226
1858,126.7837915,37.65439424,211
1859,126.7809155,37.69363844,845
1860,127.3037264,37.683445,518
1861,127.1793412,37.65698375,1863
1862,126.7569408,37.6907177,380
1863,126.7633469,37.69087526,1714
1864,126.7654228,37.69935082,323
1865,126.7878762,37.64253149,4055
1866,126.7939194,37.64987077,540
1867,126.9200648,37.66706055,203
1868,126.7771411,37.67201347,1278
1869,126.7887908,37.65756662,939
1870,126.7638471,37.67444658,231
1871,126.7670447,37.67796601,865
1872,127.1590282,36.99961048,242
1873,127.1714456,37.00088125,1429
1874,127.0803973,37.75003011,342
1875,126.7494924,37.6761668,1212
1876,127.3037257,37.65572426,3422
1877,127.2742988,37.65668103,333
1878,127.2865324,37.65544062,383
1879,126.7814987,37.67852837,375
1880,126.7499674,37.66609538,232
1881,126.7506368,37.66847672,615
1882,126.7710076,37.69440883,538
1883,127.1475825,36.99612469,412
1884,127.1372279,36.99487385,965
1885,126.7707167,37.68546207,636
1886,126.7774494,37.68528203,952
1887,127.0987765,37.02108129,975
1888,127.0810489,37.01054524,509
1889,127.2022415,37.62696194,505
1890,127.2099479,37.63483013,920
1891,126.7771578,37.65297424,1602
1892,127.1253551,36.99319843,416
1893,127.0700675,37.75081909,1927
1894,126.7674311,37.66162066,3614
1895,127.0960611,37.00921249,626
1896,127.102899,37.00389821,836
1897,127.186047,37.62027202,515
1898,126.7727034,37.66024229,363
1899,126.7592487,37.67117615,1144
1900,126.7634459,37.66938666,300
1901,127.1392649,37.63502084,372
1902,127.1436315,37.65135755,1546
1903,127.1583325,37.63988634,250
1904,126.7731195,37.65782782,1426
1905,126.8717009,37.60193088,361
1906,126.8665618,37.579438,588
1907,126.9643022,37.60380107,2136
1908,126.7721082,37.65503331,688
1909,126.7704617,37.65667462,745
1910,127.1135807,36.98895641,522
1911,127.113173,36.99853373,1789
1912,127.1719176,37.59541283,482
1913,127.1735831,37.60094764,280
1914,127.0586375,37.73017018,817
1915,127.0544594,37.72587543,237
1916,127.0413441,37.76007726,253
1917,127.0342192,37.75670786,824
1918,127.1411972,37.61899782,326
1919,126.8893815,37.66363038,1207
1920,127.0802129,36.99987735,241
1921,127.0880744,37.00087987,262
1922,127.0441848,37.74897207,1395
1923,127.0608373,37.74431884,1608
1924,127.1050072,36.98758092,745
1925,127.1019621,36.99104523,268
1926,127.1397101,37.59939396,13672
1927,127.0867709,36.99328976,2510
1928,127.0925807,36.99566861,374
1929,127.1319336,37.66925379,258
1930,126.8855543,37.64434829,323
1931,127.0354293,37.74813023,758
1932,126.9020442,37.64923832,577
1933,127.0460917,37.7260155,972
1934,126.8745803,37.64963217,885
1935,126.8979361,37.65281754,458
1936,127.1135448,37.65091023,708
1937,126.8972515,37.64919046,330
1938,126.8952889,37.64647633,393
1939,126.8694603,37.62896657,224
1940,127.1167943,37.66661082,1678
1941,126.8716722,37.63469685,445
1942,126.8749559,37.63931897,504
1943,127.1266004,37.65777512,413
1944,127.1230092,37.66358501,325
1945,126.8070352,37.39398903,1274
1946,127.1255498,37.64609932,1244
1947,127.1298931,37.65223475,267
1948,127.1275455,37.65017281,452
1949,127.1166954,37.63234551,876
1950,127.1532364,37.62418538,2252
1951,126.8097338,37.37013712,1633
1952,126.8010949,37.38120471,929
1953,126.7965237,37.37375697,223
1954,126.7851678,37.37877991,1276
1955,127.1242942,37.63661853,211
1956,127.1231238,37.63480838,933
1957,127.164731,37.61045473,336
1958,126.6772315,37.56362322,2231
1959,127.1567978,37.60658021,585
1960,127.1527149,37.61312575,1428
1961,127.0425318,37.73293487,769
1962,126.7638137,37.37929934,203
1963,126.5602019,37.71593993,615
1964,126.6745775,37.54428678,1807
1965,126.6756003,37.54912719,472
1966,127.0391299,37.73875642,603
1967,127.0087676,37.37273505,653
1968,127.0448914,37.73831179,1301
1969,127.0499613,37.74039585,2025
1970,126.6238169,37.7138037,3023
1971,126.9149868,37.64950665,657
1972,126.9193788,37.6377482,1651
1973,126.6969677,37.59385482,1746
1974,127.1128902,37.61331287,484
1975,126.7461967,37.6206792,546
1976,126.5764759,37.69700794,208
1977,126.554805,37.67894592,288
1978,127.1042754,37.61782709,528
1979,126.6579734,37.66471539,235
1980,127.0352839,37.54439722,240
1981,126.598578,37.47469329,295
1982,126.605744,37.63559984,385
1983,126.7104527,37.58509837,245
1984,126.5981117,37.58771789,210
1985,126.6140206,37.59492357,1278
1986,126.6289482,37.58799308,272
1987,126.5965979,37.60647267,571
1988,126.7132357,37.59415278,1250
1989,126.6551902,37.58960989,246
1990,126.6886112,37.61571457,817
1991,126.7346531,37.57907784,497
1992,126.6831161,37.65451989,1557
1993,126.7016075,37.62799038,1926
1994,126.6687051,37.60996158,204
1995,126.6391325,37.65294936,468
1996,126.5996037,37.68890448,1900
1997,126.5845461,37.65662703,3810
1998,126.6398456,37.59706258,375
1999,126.6216664,37.61728569,900
2000,126.6337639,37.62120818,255
2001,126.7325142,37.61124402,489
2002,126.7239701,37.60466403,2556
2003,126.6593164,37.61331343,213
2004,126.657559,37.60248171,2539
2005,126.6729529,37.59334471,2934
2006,127.2106268,37.43360928,421
2007,127.1648641,37.35710691,5479
2008,126.6437492,37.63631322,582
2009,126.875003,37.3608975,1131
2010,126.7107831,37.62618465,401
2011,126.7183598,37.6195981,2684
2012,127.3311063,37.30016497,294
2013,126.8613998,37.38349367,1641
2014,126.8495036,37.37570118,811
2015,126.6244339,37.64413156,5337
2016,126.6263098,37.65515742,988
2017,127.3193743,37.33566293,259
2018,127.336271,37.32190466,434
2019,127.248329,37.32970099,1497
2020,126.6687672,37.64456206,1043
2021,126.6617996,37.64630247,378
2022,126.6827848,37.64621502,229
2023,126.6731017,37.63906511,315
2024,126.6815887,37.63966876,1993
2025,127.3249037,37.38079988,476
2026,126.9410833,37.0754065,487
2027,126.7783605,37.58060902,419
2028,127.2050948,37.40935264,911
2029,126.7851233,37.59738473,563
2030,127.3053122,37.41007747,1046
2031,127.2512325,37.37151647,3106
2032,127.2072249,37.34584644,1486
2033,127.2173406,37.35894286,264
2034,126.7700052,37.60274264,1881
2035,126.7618287,37.59354176,514
2036,127.3409358,37.34921117,712
2037,127.3263375,37.35611744,529
2038,127.3052495,37.38307288,389
2039,127.291675,37.39122102,1049
2040,127.2739207,37.39993452,798
2041,127.2979684,37.37313495,616
2042,127.3126157,37.362114,588
2043,127.2068884,37.19375685,1524
2044,127.2314827,37.36925559,210
2045,127.2444443,37.39675085,562
2046,127.2302464,37.38763474,2910
2047,127.2590005,37.42898686,736
2048,127.2330139,37.49621547,452
2049,127.2426226,37.42813871,241
2050,126.8142414,37.17525488,226
2051,126.9818914,37.10547678,442
2052,127.2461767,37.42051042,488
2053,127.2564913,37.41190782,3816
2054,126.9091117,37.08601032,1084
2055,126.7685025,37.41777431,485
2056,126.7927938,37.42024431,976
2057,126.7740966,37.4038379,220
2058,126.7852069,37.40766939,287
2059,126.604113,37.45364241,2044
2060,126.8591803,37.18272489,305
2061,126.8723645,37.20088552,323
2062,126.9257701,37.15960761,510
2063,126.9513856,37.45784055,222
2064,126.8242051,37.2063107,3507
2065,126.8559688,37.21804138,604
2066,126.8990037,37.10336111,369
2067,126.9126084,37.1161131,1370
2068,126.9460612,37.17787498,242
2069,126.9360547,37.18873216,1475
2070,126.8849643,37.19049487,393
2071,126.9330864,37.13014114,324
2072,126.8909506,37.14980218,248
2073,127.007181,37.53313951,1658
2074,126.9212646,37.29850026,269
2075,126.9084584,37.13157954,947
2076,126.8813017,37.17237969,253
2077,126.8897976,37.161578,331
2078,126.8937103,37.16898264,484
2079,126.9225602,37.13106712,537
2080,126.9160198,37.12900351,225
2081,126.9404637,37.29100684,702
2082,126.9034779,37.30722658,1032
2083,126.9173555,37.32860883,643
2084,126.9217384,37.31607818,654
2085,127.2320458,37.27995236,250
2086,126.9462307,37.59084131,3982
2087,127.2177204,37.28430683,508
2088,127.0221603,37.16179555,1102
2089,127.1708908,37.2400051,685
2090,127.2245856,37.24924279,421
2091,127.2019543,37.23493121,7574
2092,126.8809208,37.58424217,249
2093,126.8924161,37.5788712,3227
2094,127.2134494,37.25898549,349
2095,127.0318884,37.11776438,233
2096,127.0256591,37.13644793,1017
2097,127.2141802,37.26742152,512
2098,127.2187062,37.26931908,310
2099,126.9531182,37.12849417,1093
2100,126.9833966,37.13801243,624
2101,126.9761272,37.16120576,1821
2102,126.940666,37.272709,1296
2103,127.0589944,37.45140249,904
2104,126.9628562,37.25867989,1148
2105,126.9561843,37.26903348,692
2106,126.9540756,37.27454248,1018
2107,126.7729385,37.3580057,281
2108,127.0591572,37.62998444,483
2109,127.0822973,37.64954714,279
2110,127.0767135,37.65026719,1267
2111,126.6649117,37.38802477,293
2112,126.6289177,37.4055375,224
2113,126.6268198,37.41100207,368
2114,126.6210067,37.41472264,417
2115,126.6343356,37.38834781,321
2116,126.6485174,37.36694347,1964
2117,126.6545487,37.37599194,249
2118,126.6577669,37.38167868,427
2119,126.6658083,37.38009135,343
2120,126.6635832,37.38098109,242
2121,126.661282,37.38143693,542
2122,126.6322458,37.39338442,282
2123,126.6317231,37.40147197,626
2124,126.6301103,37.39912892,1286
2125,126.6462308,37.3789446,312
2126,126.6368272,37.39859808,455
2127,126.6491689,37.3954601,2644
2128,126.6424701,37.38428428,870
2129,126.6442409,37.38894656,220
2130,126.6266252,37.50342738,368
2131,127.0126791,37.20710314,841
2132,126.8858996,37.29663051,310
2133,126.9962963,37.39030614,416
2134,126.6864878,37.33025001,540
2135,127.0676097,37.63899722,3216
2136,127.0921158,37.61616636,608
2137,126.7842431,37.34332634,1050
2138,126.7763009,37.33676216,203
2139,127.050487,37.14201266,344
2140,126.9989538,37.43378229,237
2141,126.8983015,37.40695853,540
2142,126.9780758,37.41351466,266
2143,126.7517744,37.45081395,359
2144,126.7623721,37.30217199,266
2145,126.9529031,37.31908076,1318
2146,126.9529669,37.32864315,290
2147,126.9586321,37.33314453,210
2148,126.8159283,37.41395196,1259
2149,126.9920689,37.42165899,281
2150,126.9920992,37.42814277,1338
2151,126.8305798,37.28157672,550
2152,126.818763,37.28417905,1109
2153,126.7975426,37.31340183,573
2154,126.7752853,37.3049027,659
2155,127.1006867,37.46666575,342
2156,127.1038268,37.4736429,695
2157,127.147365,37.42895086,1238
2158,126.7875428,37.3006047,228
2159,126.7874345,37.30527075,281
2160,126.8116585,37.30236273,839
2161,126.8159947,37.30821891,1251
2162,126.6533213,37.42270658,5068
2163,126.9852295,37.20027088,353
2164,127.0910606,37.15015694,283
2165,127.1206412,37.22558517,449
2166,127.1100788,37.23759659,1885
2167,126.8503592,37.28294048,1299
2168,127.1074734,37.54872951,1141
2169,126.862147,37.33076223,1204
2170,126.8475635,37.3314006,2749
2171,127.1476535,37.45183601,504
2172,127.1277678,37.46022177,1207
2173,126.7612425,37.32338575,799
2174,126.9525972,37.2195436,2328
2175,126.9341324,37.33711047,273
2176,126.9408856,37.32641226,903
2177,126.915072,37.41527728,455
2178,126.8378131,37.3250809,255
2179,126.779403,37.32316238,380
2180,127.012406,37.4476676,508
2181,126.9974726,37.45023122,537
2182,127.0975171,37.4273663,1254
2183,126.9548312,37.23676949,246
2184,127.0893086,37.18161967,921
2185,127.1071445,37.18265326,244
2186,126.9092632,37.41355395,1082
2187,127.0904795,37.38997667,585
2188,127.0780842,37.39163644,927
2189,126.6535257,37.55892053,1322
2190,126.6428363,37.55099144,568
2191,126.9730974,37.221293,547
2192,126.9739279,37.21509005,946
2193,126.851764,37.2944781,765
2194,126.8446929,37.32074015,272
2195,126.8634841,37.28750454,2220
2196,126.8655978,37.29647169,5294
2197,126.8662324,37.31286873,1010
2198,126.8589839,37.30869821,663
2199,127.1288878,37.16632357,365
2200,126.8393885,37.3011646,395
2201,126.8490227,37.30724983,3271
2202,127.0899798,37.20026439,973
2203,126.9209183,37.39859484,5317
2204,126.910836,37.40429239,1900
2205,127.1243125,37.18406752,970
2206,126.8055928,37.34287335,716
2207,126.8278821,37.31896132,383
2208,126.8379311,37.31409731,1465
2209,126.7379329,37.30227906,224
2210,127.0419139,37.18707921,658
2211,127.0957917,37.16472289,281
2212,127.0603771,37.15142202,917
2213,126.7914027,37.44105556,12083
2214,127.1169824,37.1716761,761
2215,127.1070873,37.16702532,2029
2216,126.8285411,37.3327135,519
2217,126.819923,37.34279506,1730
2218,127.0978895,37.1991028,1271
2219,127.1145972,37.20035974,758
2220,127.111571,37.20706724,931
2221,127.0962673,37.6057934,1912
2222,126.8024105,37.32673952,1191
2223,127.0814934,37.13347781,440
2224,126.8317901,37.31268033,1515
2225,127.0631876,37.17076864,936
2226,127.0508177,37.17524582,248
2227,127.0450811,37.17643707,228
2228,126.7619847,37.33651361,314
2229,126.8119734,37.33241084,415
2230,126.8097111,37.33609785,1290
2231,127.1013422,37.21450368,1672
2232,127.0908739,37.21378228,460
2233,127.0892016,37.2110524,930
2234,126.6893603,37.34481538,832
2235,126.8324416,37.31945746,1778
2236,126.8367002,37.31831503,1972
2237,127.0982308,37.20789454,747
2238,127.0983255,37.21086931,1625
2239,127.0928346,37.21073624,849
2240,127.0948055,37.21367121,833
2241,126.6278239,37.52913503,1886
2242,126.7474656,37.31439172,327
2243,126.7930092,37.33094074,979
2244,127.0897661,37.58892072,10626
2245,127.1005405,37.5985258,2791
2246,127.1311106,37.43157874,3860
2247,127.1455385,37.44410866,15400
2248,126.8268772,37.30907617,460
2249,126.7881148,37.32407822,2808
2250,126.7850255,37.32351043,788
2251,126.7568645,37.56061223,796
2252,126.7484832,37.56783599,319
2253,126.7291349,37.41877068,516
2254,126.6992008,37.34496313,1098
2255,126.7197891,37.42410396,379
2256,126.7156404,37.43061727,693
2257,127.0583766,37.15888453,1617
2258,126.8289148,37.31350653,302
2259,126.82898,37.31012666,1695
2260,127.069878,37.13285383,278
2261,127.0716055,37.14689113,4671
2262,127.161352,37.43695442,2058
2263,127.1777871,37.43985732,843
2264,127.173374,37.43968983,1104
2265,127.1693617,37.43667089,413
2266,127.2256034,37.52251129,257
2267,127.1771853,37.43214971,416
2268,127.1735543,37.43418019,754
2269,126.7141311,37.36277214,572
2270,126.7091818,37.35920647,389
2271,126.7055871,37.35783152,299
2272,127.1661548,37.25650628,383
2273,127.1123453,37.25365025,1613
2274,127.1486243,37.51656087,241
2275,126.965149,37.24387612,875
2276,127.0713601,37.55349407,356
2277,127.0802427,37.59376397,1062
2278,127.0966097,37.4120709,803
2279,127.0758131,37.62311751,2764
2280,127.2256294,37.53650346,341
2281,127.0406889,37.62798199,465
2282,127.1588113,37.510473,1418
2283,127.1726958,37.53036356,238
2284,126.6978257,37.42497071,1073
2285,127.0947703,37.53534301,1415
2286,127.0807692,37.58541801,261
2287,127.0763836,37.59146865,1122
2288,126.8445631,37.43971826,427
2289,126.8804158,37.43525018,1218
2290,127.1404393,37.25777046,437
2291,126.8885881,37.41950655,1007
2292,127.0773984,37.61299772,1270
2293,127.1690292,37.55407136,2733
2294,127.2231752,37.54580796,480
2295,127.2074164,37.53974869,4615
2296,127.0785036,37.59897616,636
2297,127.0785469,37.60463837,764
2298,126.8824306,37.41892785,935
2299,126.8846293,37.42365057,328
2300,126.8868675,37.42312082,900
2301,127.0871725,37.56334622,253
2302,127.1273334,37.27153185,4211
2303,127.1377059,37.27233541,411
2304,127.1498266,37.29302587,715
2305,127.1232979,37.30286202,409
2306,127.0787471,37.21767984,338
2307,126.9727327,37.38015451,1120
2308,127.1118273,37.28858581,330
2309,127.1925274,37.57563239,2078
2310,127.1031673,37.48769994,1638
2311,127.1094142,37.30067755,620
2312,127.1197772,37.29410245,834
2313,127.0135288,37.65663779,287
2314,127.1448755,37.28344313,331
2315,126.7394116,37.38969851,1168
2316,127.1601183,37.28185225,432
2317,127.0908172,37.55209654,398
2318,127.0884589,37.55808766,389
2319,127.1449697,37.27643834,237
2320,127.0942408,37.54003765,439
2321,127.0931885,37.26843469,1215
2322,127.0849799,37.53726973,2005
2323,127.0783292,37.53243212,540
2324,127.1528684,37.55973058,644
2325,127.1502428,37.47320161,618
2326,127.1484526,37.47977072,231
2327,126.6260836,37.44453129,244
2328,127.0690871,37.54032513,2516
2329,126.7006689,37.38933555,347
2330,126.9737695,37.34986685,1081
2331,126.7236824,37.40074112,2762
2332,126.7365481,37.40035225,2177
2333,127.1395317,37.46568262,1740
2334,126.6808341,37.39584162,432
2335,127.1741238,37.5675474,571
2336,127.0650798,37.54700114,1342
2337,127.0711508,37.54781165,574
2338,126.9501953,37.34387178,322
2339,126.7489969,37.43695883,488
2340,126.7492162,37.42425737,1312
2341,127.0849478,37.5744488,695
2342,126.7365304,37.38030663,337
2343,126.8245762,37.46675308,2356
2344,127.1183659,37.27372203,415
2345,126.8370908,37.42749836,856
2346,126.8318987,37.44678611,684
2347,126.6834591,37.40642422,264
2348,126.6718793,37.40729353,1023
2349,127.1522022,37.27699006,1151
2350,127.1528093,37.27079368,1784
2351,127.0860782,37.57069761,830
2352,126.7064756,37.41146523,338
2353,126.6950941,37.40839124,1762
2354,127.1422275,37.48086498,235
2355,127.142725,37.47298209,1436
2356,127.1187408,37.28003475,528
2357,126.7154766,37.392142,383
2358,127.1578794,37.48739046,230
2359,127.1317494,37.51571425,350
2360,127.193725,37.55306279,593
2361,126.683029,37.42505985,375
2362,126.6776324,37.41647884,3435
2363,127.1938009,37.54571859,655
2364,127.1911704,37.54898385,823
2365,127.0813548,37.56373956,638
2366,127.0797396,37.55716836,1879
2367,126.7059303,37.39599237,305
2368,126.7089237,37.40096278,981
2369,126.708241,37.34970514,357
2370,126.9908267,37.40097537,769
2371,126.736205,37.31899159,219
2372,126.7202253,37.31968663,1174
2373,126.9224155,37.36054793,349
2374,126.9844704,37.39611025,205
2375,126.9876137,37.3972659,298
2376,127.05495,37.67642956,1889
2377,127.1079266,37.27258578,268
2378,127.2080013,37.55199502,413
2379,127.2052027,37.55780985,1380
2380,126.9751855,37.27503084,3918
2381,127.1880505,37.55666913,483
2382,127.1847246,37.56935376,629
2383,127.1922319,37.56369027,3870
2384,126.7233011,37.35351795,576
2385,126.7183796,37.34361035,215
2386,126.7191234,37.34875724,358
2387,127.1824275,37.55298228,484
2388,127.1844007,37.55024898,791
2389,127.1846866,37.55229477,480
2390,126.736795,37.3304573,507
2391,126.7330385,37.32824072,241
2392,127.0802239,37.66991485,1116
2393,127.1545747,37.55220809,1117
2394,126.9818003,37.29761213,881
2395,126.9704392,37.2997564,1905
2396,126.7328746,37.33463956,235
2397,126.7260387,37.3361985,2450
2398,126.7263808,37.37721825,538
2399,126.7342668,37.37453347,263
2400,126.9316979,37.35972144,3619
2401,127.110239,37.27761192,693
2402,127.1125391,37.27978404,947
2403,126.7304416,37.36356428,371
2404,126.7282992,37.36858158,2427
2405,127.0576833,37.66604859,501
2406,126.7486,37.33719244,368
2407,126.73462,37.34556384,1541
2408,126.9671732,37.35752266,725
2409,127.0579476,37.5481117,300
2410,127.1516319,37.40489065,484
2411,126.9491289,37.38393863,283
2412,126.7426555,37.35202197,344
2413,126.748426,37.34587019,1495
2414,127.0487664,37.54161814,290
2415,127.1170035,37.52788521,682
2416,126.650717,37.52338478,750
2417,127.1505419,37.4149225,534
2418,127.0663999,37.66473777,398
2419,127.0490029,37.29153181,1678
2420,127.0442237,37.29914751,1557
2421,127.044445,37.55067752,279
2422,127.0459935,37.54315605,421
2423,126.9449819,37.35080035,2266
2424,126.9552396,37.52631027,201
2425,126.954501,37.35667368,1186
2426,126.9535755,37.34870821,1254
2427,127.0548147,37.5396153,671
2428,127.0556266,37.54436153,4017
2429,126.9607315,37.38326609,1810
2430,127.06195,37.65459402,3491
2431,126.9434455,37.38787513,373
2432,126.9526599,37.39104795,4566
2433,126.9306121,37.39574119,381
2434,127.0488034,37.54676799,1584
2435,127.0507146,37.54998966,798
2436,127.0690115,37.65946862,279
2437,127.0729885,37.66087063,1483
2438,127.0615816,37.48282129,373
2439,127.081566,37.49233051,1969
2440,127.0830823,37.48362642,239
2441,127.1090756,37.49313446,476
2442,126.9764375,37.38925197,271
2443,127.0685246,37.32818041,254
2444,127.0778744,37.32367398,589
2445,127.0411209,37.2136669,2604
2446,127.0370675,37.20651734,1718
2447,126.9390421,37.38805604,227
2448,126.9711401,37.40511476,475
2449,126.6399027,37.53356153,362
2450,127.1245116,37.32516272,1188
2451,127.0602213,37.62235664,474
2452,127.0254979,37.47058191,702
2453,127.0267426,37.46075598,574
2454,126.6569639,37.53312192,639
2455,126.7553944,37.53110955,241
2456,126.9861739,37.24044063,641
2457,126.9504424,37.40480324,492
2458,126.9586117,37.40429623,1378
2459,126.9379632,37.39249155,1405
2460,126.6463952,37.53277,1073
2461,126.6515561,37.53297359,1155
2462,127.0796694,37.26581207,1090
2463,126.9624446,37.39797158,456
2464,126.9695763,37.39447054,391
2465,126.9356709,37.38986017,411
2466,126.9333941,37.38639745,1052
2467,126.9613561,37.39419526,1658
2468,126.9656107,37.3961978,311
2469,126.9765818,37.40062492,1808
2470,126.933716,37.57875113,531
2471,126.9751951,37.39720413,278
2472,126.9731925,37.39245211,1669
2473,127.1134352,37.38642591,739
2474,126.9672945,37.40164741,224
2475,126.9700619,37.39994632,1785
2476,126.9579737,37.37203502,712
2477,127.0493761,37.22338616,557
2478,126.9414706,37.36313837,586
2479,127.0579743,37.28629318,2604
2480,126.9597469,37.36394259,313
2481,127.1406525,37.55544595,306
2482,127.1360827,37.55390379,211
2483,127.0721143,37.30127575,692
2484,127.1311639,37.54260809,231
2485,127.0692711,37.29738674,915
2486,127.0675683,37.29193655,1200
2487,127.1340141,37.54679454,501
2488,127.1284719,37.55146107,2296
2489,126.9339126,37.3710375,524
2490,126.9417448,37.37159263,1364
2491,126.9557351,37.36652042,386
